Seq,Date,Open,High,Low,Close,Volume,Ticker,Win_Count,Win_Loss,MA_50,MA_100,MA_200,Yin_Yang,Fluctuation,Risk_Group
12744,2023-09-26,34.13999938964844,34.779998779296875,33.63999938964844,33.83000183105469,34198300,INTC,1,0,35.1564,33.476,31.124,Yin,0.0339,low-risk
12745,2023-09-27,33.91999816894531,34.83000183105469,33.880001068115234,34.61000061035156,44369100,INTC,2,0,35.1586,33.5097,31.1549,Yang,0.028,low-risk
12955,2023-07-31,511.54998779296875,514.1400146484375,508.55999755859375,511.70001220703125,1531100,INTU,5,0,457.8036,443.3084,422.2453,Yang,0.011,low-risk
12956,2023-08-01,510.55999755859375,510.55999755859375,502.8299865722656,508.5,1495700,INTU,5,0,459.0204,444.2267,422.8475,Yin,0.0154,low-risk
12957,2023-08-02,501.7699890136719,503.3299865722656,492.82000732421875,498.04998779296875,1170300,INTU,10,0,460.0608,445.1614,423.3588,Yin,0.0213,low-risk
12958,2023-08-03,495.3399963378906,500.32000732421875,490.9599914550781,496.9800109863281,911200,INTU,12,0,460.9182,446.2051,423.9432,Yang,0.0191,low-risk
12959,2023-08-04,503.2300109863281,508.8699951171875,496.2699890136719,496.9800109863281,1179000,INTU,11,0,461.8618,447.2593,424.4094,Yin,0.0254,low-risk
12960,2023-08-07,500.3500061035156,505.92999267578125,499.8299865722656,505.260009765625,784200,INTU,12,0,463.6486,448.2289,424.8924,Yang,0.0122,low-risk
12961,2023-08-08,499.7900085449219,501.45001220703125,491.1300048828125,500.80999755859375,987100,INTU,12,0,465.4028,449.1738,425.3861,Yang,0.021,low-risk
12962,2023-08-09,501.2799987792969,503.1499938964844,494.0899963378906,496.70001220703125,1081600,INTU,12,0,466.9682,449.9593,425.8639,Yin,0.0183,low-risk
12963,2023-08-10,504.0,510.75,498.3399963378906,501.4700012207031,1012700,INTU,11,0,468.8758,450.8371,426.2853,Yin,0.0249,low-risk
12964,2023-08-11,497.80999755859375,503.79998779296875,496.239990234375,497.7699890136719,1005500,INTU,13,0,470.4488,451.6964,426.6854,Yin,0.0152,low-risk
12965,2023-08-14,497.54998779296875,506.70001220703125,495.25,505.79998779296875,1453200,INTU,14,0,472.1224,452.5341,427.054,Yang,0.0231,low-risk
12966,2023-08-15,502.3500061035156,506.1600036621094,495.7900085449219,497.17999267578125,1136700,INTU,12,0,473.4562,453.3638,427.4179,Yin,0.0209,low-risk
12967,2023-08-16,497.1099853515625,504.0899963378906,495.489990234375,495.6499938964844,1056300,INTU,14,0,474.5124,453.9954,427.7862,Yin,0.0174,low-risk
12968,2023-08-17,495.8500061035156,496.80999755859375,485.1499938964844,486.45001220703125,1098600,INTU,14,0,475.2716,454.5642,428.0595,Yin,0.024,low-risk
12969,2023-08-18,479.9100036621094,488.7699890136719,477.760009765625,485.9599914550781,954400,INTU,20,0,476.5436,455.1544,428.3518,Yang,0.023,low-risk
12970,2023-08-21,487.7699890136719,490.0,481.8800048828125,488.260009765625,1206100,INTU,16,0,477.8416,455.8437,428.8192,Yang,0.0169,low-risk
12971,2023-08-22,490.17999267578125,494.42999267578125,485.9599914550781,487.8999938964844,898700,INTU,16,0,478.9686,456.3898,429.3336,Yin,0.0174,low-risk
12972,2023-08-23,489.2699890136719,503.1199951171875,489.2699890136719,500.8599853515625,1458600,INTU,16,0,480.0634,456.9975,430.0129,Yang,0.0283,low-risk
12973,2023-08-24,504.4200134277344,508.54998779296875,496.45001220703125,498.5,2217600,INTU,11,0,481.0824,457.5242,430.6995,Yin,0.0244,low-risk
12974,2023-08-25,494.239990234375,521.8200073242188,494.239990234375,519.0499877929688,2457300,INTU,15,0,482.539,458.308,431.4442,Yang,0.0558,low-risk
12975,2023-08-28,519.0499877929688,522.6699829101562,513.8300170898438,518.8699951171875,1307800,INTU,0,1,483.7902,459.0986,432.1257,Yin,0.0172,low-risk
12976,2023-08-29,517.8499755859375,537.469970703125,516.6300048828125,536.489990234375,1570200,INTU,0,1,485.4194,460.072,432.9654,Yang,0.0403,low-risk
12977,2023-08-30,537.7000122070312,543.0,536.280029296875,540.5800170898438,1688000,INTU,0,1,487.1284,461.0102,433.6521,Yang,0.0125,low-risk
12978,2023-08-31,540.5800170898438,545.0,534.5900268554688,541.8099975585938,1776200,INTU,0,1,488.954,461.9811,434.3209,Yang,0.0195,low-risk
12979,2023-09-01,545.3300170898438,549.8499755859375,540.4600219726562,549.5999755859375,1336500,INTU,0,1,490.9292,463.1021,435.0806,Yang,0.0174,low-risk
12980,2023-09-05,548.6400146484375,555.0,545.5399780273438,550.5800170898438,1372200,INTU,0,1,492.887,464.257,435.7984,Yang,0.0173,low-risk
12981,2023-09-06,549.4199829101562,553.6199951171875,545.6099853515625,550.9500122070312,1237000,INTU,0,1,494.84,465.3484,436.5849,Yang,0.0147,low-risk
12982,2023-09-07,549.8200073242188,557.4600219726562,547.9199829101562,553.6099853515625,1209700,INTU,0,1,496.7316,466.4683,437.4435,Yang,0.0174,low-risk
12983,2023-09-08,552.3099975585938,558.6400146484375,549.77001953125,550.5599975585938,1245000,INTU,0,1,498.5502,467.573,438.296,Yin,0.0161,low-risk
12984,2023-09-11,551.2100219726562,553.6900024414062,547.97998046875,549.2999877929688,1242500,INTU,0,1,500.4198,468.6401,439.1675,Yin,0.0104,low-risk
12985,2023-09-12,543.0,547.719970703125,540.010009765625,546.0,1312600,INTU,0,1,502.176,469.6452,439.9363,Yang,0.0143,low-risk
12993,2023-09-22,504.0,512.1400146484375,500.6600036621094,508.57000732421875,1233800,INTU,2,0,512.8368,477.0761,445.1762,Yang,0.0229,low-risk
12997,2023-09-28,504.4599914550781,517.6699829101562,501.17999267578125,512.239990234375,1262700,INTU,1,0,514.0604,480.2508,447.418,Yang,0.0329,low-risk
13206,2023-07-31,325.8900146484375,326.2699890136719,321.9100036621094,324.3999938964844,1439000,ISRG,0,1,326.0188,298.6769,273.9962,Yin,0.0135,high-risk
13207,2023-08-01,322.0,324.5199890136719,321.70001220703125,323.95001220703125,1346600,ISRG,0,1,326.2532,299.6055,274.6843,Yang,0.0088,high-risk
13208,2023-08-02,320.5899963378906,322.6199951171875,313.3399963378906,313.8699951171875,1907100,ISRG,0,1,326.2584,300.4585,275.3017,Yin,0.0296,high-risk
13209,2023-08-03,310.3800048828125,313.2900085449219,306.0899963378906,311.2799987792969,1635400,ISRG,0,1,326.2116,301.3238,275.9428,Yang,0.0235,high-risk
13210,2023-08-04,311.8999938964844,313.2699890136719,308.25,309.30999755859375,1656900,ISRG,0,1,326.369,302.1391,276.5388,Yin,0.0163,high-risk
13211,2023-08-07,310.0,312.8599853515625,307.6600036621094,309.239990234375,1658700,ISRG,0,1,326.5042,302.8787,277.1163,Yin,0.0169,high-risk
13212,2023-08-08,306.239990234375,306.2699890136719,297.1700134277344,302.8699951171875,2272400,ISRG,0,1,326.4862,303.5656,277.575,Yin,0.0306,high-risk
13213,2023-08-09,302.8699951171875,307.3999938964844,302.4700012207031,304.1000061035156,1219000,ISRG,0,1,326.4302,304.2016,278.0355,Yang,0.0163,high-risk
13214,2023-08-10,305.75,308.6000061035156,303.82000732421875,304.6700134277344,1054800,ISRG,0,1,326.3822,304.8703,278.4664,Yin,0.0157,high-risk
13215,2023-08-11,302.92999267578125,306.0899963378906,302.5199890136719,304.489990234375,933700,ISRG,0,1,326.3152,305.5102,278.8875,Yang,0.0118,high-risk
13216,2023-08-14,304.8599853515625,305.8900146484375,303.2300109863281,305.0799865722656,950700,ISRG,0,1,326.206,306.0942,279.2235,Yang,0.0088,high-risk
13217,2023-08-15,306.0899963378906,312.29998779296875,305.92999267578125,306.6199951171875,1342200,ISRG,0,1,326.0948,306.7523,279.5483,Yang,0.0208,high-risk
13218,2023-08-16,305.6000061035156,306.2699890136719,299.1000061035156,299.32000732421875,1441500,ISRG,0,1,325.7314,307.3008,279.8365,Yin,0.024,high-risk
13219,2023-08-17,298.05999755859375,299.57000732421875,289.1099853515625,290.0799865722656,2061400,ISRG,0,1,325.2186,307.6374,280.0661,Yin,0.0362,high-risk
13220,2023-08-18,287.4599914550781,291.05999755859375,284.8800048828125,285.95001220703125,2983400,ISRG,5,0,324.7928,307.9712,280.2635,Yin,0.0217,high-risk
13221,2023-08-21,286.1199951171875,286.8800048828125,282.5,286.6700134277344,1776700,ISRG,6,0,324.3098,308.343,280.4625,Yang,0.0155,high-risk
13222,2023-08-22,287.7300109863281,289.0799865722656,285.7300109863281,287.1600036621094,1161400,ISRG,5,0,323.7978,308.707,280.7177,Yin,0.0117,high-risk
13223,2023-08-23,287.55999755859375,292.70001220703125,287.55999755859375,290.3900146484375,1321800,ISRG,5,0,323.3328,309.0979,280.9987,Yang,0.0179,high-risk
13224,2023-08-24,292.8800048828125,293.489990234375,285.4700012207031,285.6400146484375,1558800,ISRG,3,0,322.7366,309.3996,281.2292,Yin,0.0281,high-risk
13225,2023-08-25,287.2799987792969,298.3599853515625,286.739990234375,297.54998779296875,1920600,ISRG,5,0,322.2262,309.8398,281.5053,Yang,0.0405,high-risk
13226,2023-08-28,301.2200012207031,304.9100036621094,300.0,301.4800109863281,1450300,ISRG,0,1,321.6904,310.3075,281.8092,Yang,0.0164,high-risk
13227,2023-08-29,301.5,311.0799865722656,301.5,310.3900146484375,1804700,ISRG,0,1,321.311,310.8315,282.1805,Yang,0.0318,high-risk
13228,2023-08-30,312.04998779296875,319.5199890136719,312.04998779296875,318.5799865722656,2092100,ISRG,0,1,321.126,311.4483,282.4841,Yang,0.0239,high-risk
13229,2023-08-31,319.6000061035156,321.30999755859375,312.4599914550781,312.67999267578125,2076900,ISRG,0,1,320.9048,311.9857,282.7221,Yin,0.0283,high-risk
13230,2023-09-01,317.54998779296875,318.20001220703125,309.20001220703125,310.4100036621094,1335400,ISRG,0,1,320.5606,312.4621,282.977,Yin,0.0291,high-risk
13231,2023-09-05,310.0,311.3800048828125,306.67999267578125,307.67999267578125,944100,ISRG,0,1,320.169,312.9212,283.1945,Yin,0.0153,high-risk
13232,2023-09-06,309.4800109863281,309.6499938964844,303.79998779296875,307.8399963378906,1171200,ISRG,0,1,319.8226,313.334,283.4185,Yin,0.0193,high-risk
13233,2023-09-07,305.5299987792969,305.9700012207031,295.010009765625,297.2200012207031,2117300,ISRG,0,1,319.1666,313.636,283.6007,Yin,0.0372,high-risk
13234,2023-09-08,297.54998779296875,300.2200012207031,296.5799865722656,298.2200012207031,1507500,ISRG,0,1,318.4714,313.9293,283.7813,Yang,0.0123,high-risk
13235,2023-09-11,300.0,304.19000244140625,298.70001220703125,302.3500061035156,1566500,ISRG,0,1,317.7486,314.26,283.9913,Yang,0.0184,high-risk
13236,2023-09-12,300.9200134277344,302.8800048828125,300.0,301.54998779296875,1205400,ISRG,0,1,316.9408,314.2898,284.1845,Yang,0.0096,high-risk
13457,2023-07-31,41.08000183105469,41.952999114990234,40.77000045776367,41.310001373291016,12149600,JD,0,1,36.394,37.3825,45.1235,Yang,0.029,high-risk
13458,2023-08-01,40.41999816894531,40.810001373291016,40.0,40.040000915527344,7522700,JD,0,1,36.4788,37.3131,45.0917,Yin,0.0203,high-risk
13459,2023-08-02,39.0099983215332,39.150001525878906,37.97999954223633,38.25,11160700,JD,0,1,36.5426,37.2788,45.0577,Yin,0.0308,high-risk
13460,2023-08-03,39.130001068115234,39.7599983215332,38.93000030517578,39.560001373291016,8560000,JD,0,1,36.614,37.2697,45.0438,Yang,0.0213,high-risk
13461,2023-08-04,39.880001068115234,40.154998779296875,39.060001373291016,39.09000015258789,6049400,JD,0,1,36.695,37.2595,45.0171,Yin,0.028,high-risk
13462,2023-08-07,39.68000030517578,39.68000030517578,38.310001373291016,38.90999984741211,8379100,JD,0,1,36.7956,37.2442,44.9883,Yin,0.0358,high-risk
13463,2023-08-08,37.555999755859375,38.060001373291016,37.23500061035156,38.04999923706055,7580600,JD,0,1,36.9078,37.2313,44.9724,Yang,0.0222,high-risk
13464,2023-08-09,38.33000183105469,38.380001068115234,37.36000061035156,37.66999816894531,7628500,JD,0,1,36.9992,37.2101,44.95,Yin,0.0273,high-risk
13465,2023-08-10,38.56999969482422,39.400001525878906,38.18000030517578,38.4900016784668,9801300,JD,0,1,37.127,37.2067,44.9317,Yin,0.032,high-risk
13466,2023-08-11,37.099998474121094,37.15999984741211,35.880001068115234,36.459999084472656,14056700,JD,0,1,37.2042,37.1847,44.9307,Yin,0.0357,high-risk
13467,2023-08-14,36.400001525878906,36.95500183105469,36.0099983215332,36.7599983215332,5972800,JD,0,1,37.2488,37.1569,44.9256,Yang,0.0262,high-risk
13468,2023-08-15,36.20000076293945,36.310001373291016,35.5,35.970001220703125,9143700,JD,0,1,37.2596,37.1316,44.9003,Yin,0.0228,high-risk
13469,2023-08-16,34.95500183105469,35.81999969482422,33.91999816894531,34.880001068115234,20116300,JD,0,1,37.2314,37.0797,44.8772,Yin,0.056,high-risk
13470,2023-08-17,35.52000045776367,35.58000183105469,34.404998779296875,34.7599983215332,11094400,JD,0,1,37.1716,37.0244,44.8617,Yin,0.0342,high-risk
13471,2023-08-18,33.029998779296875,33.2599983215332,32.68000030517578,33.11000061035156,17005400,JD,0,1,37.0948,36.9577,44.8408,Yang,0.0177,high-risk
13472,2023-08-21,33.0099983215332,33.44499969482422,32.86000061035156,33.220001220703125,8220600,JD,0,1,37.0144,36.8744,44.8147,Yang,0.0178,high-risk
13473,2023-08-22,33.79999923706055,33.91999816894531,32.900001525878906,33.279998779296875,8183200,JD,0,1,36.9484,36.7954,44.7819,Yin,0.031,high-risk
13474,2023-08-23,33.16999816894531,33.974998474121094,33.14500045776367,33.810001373291016,7309800,JD,0,1,36.8906,36.6895,44.7487,Yang,0.025,high-risk
13475,2023-08-24,33.86000061035156,34.060001373291016,33.0099983215332,33.02000045776367,10830400,JD,0,1,36.7912,36.5808,44.6919,Yin,0.0318,high-risk
13476,2023-08-25,33.16999816894531,33.16999816894531,32.32500076293945,32.959999084472656,8541600,JD,0,1,36.6776,36.4864,44.6342,Yin,0.0261,high-risk
13477,2023-08-28,33.689998626708984,34.095001220703125,33.349998474121094,33.810001373291016,10403900,JD,0,1,36.5546,36.4061,44.5758,Yang,0.0223,high-risk
13478,2023-08-29,34.599998474121094,34.97999954223633,34.1619987487793,34.5,8932400,JD,0,1,36.4476,36.3461,44.536,Yin,0.0239,high-risk
13479,2023-08-30,33.790000915527344,34.310001373291016,33.75,33.970001220703125,8583800,JD,0,1,36.3836,36.2782,44.4757,Yang,0.0166,high-risk
13480,2023-08-31,33.13999938964844,33.314998626708984,32.849998474121094,33.209999084472656,12123800,JD,0,1,36.316,36.2106,44.3971,Yang,0.0142,high-risk
13481,2023-09-01,33.849998474121094,34.95000076293945,33.79999923706055,34.099998474121094,11893600,JD,0,1,36.2662,36.1515,44.3133,Yang,0.034,high-risk
13482,2023-09-05,33.71500015258789,34.34000015258789,33.540000915527344,34.2599983215332,7669100,JD,0,1,36.254,36.1246,44.2122,Yang,0.0239,high-risk
13483,2023-09-06,33.90999984741211,34.41699981689453,33.779998779296875,33.790000915527344,7200400,JD,0,1,36.2304,36.088,44.1137,Yin,0.0189,high-risk
13484,2023-09-07,32.47999954223633,32.5,31.959999084472656,32.34000015258789,12472700,JD,0,1,36.1622,36.0429,43.9878,Yin,0.0169,high-risk
13485,2023-09-08,32.345001220703125,32.486000061035156,32.0,32.400001525878906,5452700,JD,0,1,36.1144,35.9864,43.8695,Yang,0.0152,high-risk
13486,2023-09-11,32.209999084472656,32.28499984741211,31.649999618530273,31.920000076293945,9831800,JD,0,1,36.0724,35.9283,43.7666,Yin,0.0201,high-risk
13487,2023-09-12,31.719999313354492,32.13999938964844,31.610000610351562,31.729999542236328,7047600,JD,0,1,36.0244,35.8746,43.6674,Yang,0.0168,high-risk
13499,2023-09-28,28.3799991607666,28.655000686645508,28.06999969482422,28.549999237060547,12698900,JD,1,0,34.5504,35.3012,42.1194,Yang,0.0208,high-risk
13502,2023-10-03,28.280000686645508,28.56999969482422,28.219999313354492,28.459999084472656,7515800,JD,1,0,34.0416,35.1016,41.6837,Yang,0.0124,high-risk
13503,2023-10-04,28.43000030517578,28.56999969482422,28.280000686645508,28.389999389648438,5457100,JD,1,0,33.8388,35.0092,41.5423,Yin,0.0103,high-risk
13708,2023-07-31,33.65999984741211,34.06999969482422,33.2599983215332,34.0099983215332,17658200,KDP,0,1,31.7526,33.06,34.7897,Yang,0.0244,high-risk
13709,2023-08-01,34.150001525878906,34.16999816894531,33.72999954223633,34.130001068115234,15290200,KDP,0,1,31.7978,33.0535,34.7718,Yin,0.013,high-risk
13710,2023-08-02,34.15999984741211,34.65999984741211,34.06999969482422,34.459999084472656,13651200,KDP,0,1,31.8504,33.0525,34.7534,Yang,0.0173,high-risk
13711,2023-08-03,34.52000045776367,34.52000045776367,33.91999816894531,33.93000030517578,7095200,KDP,0,1,31.8908,33.0486,34.7364,Yin,0.0177,high-risk
13712,2023-08-04,33.81999969482422,33.970001220703125,33.56999969482422,33.599998474121094,6399400,KDP,0,1,31.9224,33.0421,34.7156,Yin,0.0119,high-risk
13713,2023-08-07,33.810001373291016,33.970001220703125,33.619998931884766,33.81999969482422,7038000,KDP,0,1,31.9604,33.034,34.6929,Yang,0.0104,high-risk
13714,2023-08-08,33.70000076293945,33.77000045776367,33.22999954223633,33.43000030517578,7337300,KDP,0,1,31.998,33.0191,34.6711,Yin,0.0163,high-risk
13715,2023-08-09,33.40999984741211,33.90999984741211,33.29999923706055,33.619998931884766,7467700,KDP,0,1,32.0422,33.0043,34.6528,Yang,0.0183,high-risk
13716,2023-08-10,33.77000045776367,33.91999816894531,33.38999938964844,33.400001525878906,6378100,KDP,0,1,32.0902,32.9897,34.6317,Yin,0.0159,high-risk
13717,2023-08-11,33.459999084472656,33.84000015258789,33.439998626708984,33.79999923706055,6298700,KDP,0,1,32.1438,32.9755,34.6085,Yang,0.012,high-risk
13718,2023-08-14,33.959999084472656,34.040000915527344,33.63999938964844,33.7400016784668,5137800,KDP,0,1,32.1952,32.9614,34.5845,Yin,0.0119,high-risk
13719,2023-08-15,33.630001068115234,33.63999938964844,33.33000183105469,33.470001220703125,6187000,KDP,0,1,32.2356,32.9494,34.558,Yin,0.0093,high-risk
13720,2023-08-16,34.08000183105469,34.310001373291016,33.779998779296875,33.849998474121094,10147900,KDP,0,1,32.2864,32.9468,34.5367,Yin,0.0157,high-risk
13721,2023-08-17,33.83000183105469,33.880001068115234,33.59000015258789,33.66999816894531,8022800,KDP,0,1,32.3382,32.9348,34.5073,Yin,0.0086,high-risk
13722,2023-08-18,33.619998931884766,33.84000015258789,33.58000183105469,33.75,6915600,KDP,0,1,32.387,32.9213,34.4819,Yang,0.0077,high-risk
13723,2023-08-21,33.7599983215332,33.810001373291016,33.47999954223633,33.630001068115234,6137100,KDP,0,1,32.4314,32.9062,34.4608,Yin,0.0099,high-risk
13724,2023-08-22,33.5,33.77000045776367,33.380001068115234,33.45000076293945,8243900,KDP,0,1,32.4742,32.8878,34.4432,Yin,0.0117,high-risk
13725,2023-08-23,33.650001525878906,33.66999816894531,33.45000076293945,33.650001525878906,7307800,KDP,0,1,32.5226,32.873,34.43,Ping,0.0066,high-risk
13726,2023-08-24,33.619998931884766,33.88999938964844,33.38999938964844,33.43000030517578,8285000,KDP,0,1,32.5608,32.8545,34.4122,Yin,0.015,high-risk
13727,2023-08-25,33.439998626708984,33.599998474121094,33.189998626708984,33.279998779296875,8166600,KDP,0,1,32.5912,32.8334,34.3913,Yin,0.0124,high-risk
13728,2023-08-28,33.47999954223633,33.72999954223633,33.38999938964844,33.70000076293945,5062300,KDP,0,1,32.63,32.8168,34.3701,Yang,0.0102,high-risk
13729,2023-08-29,33.779998779296875,33.939998626708984,33.4900016784668,33.900001525878906,5021200,KDP,0,1,32.6646,32.8018,34.3518,Yang,0.0134,high-risk
13730,2023-08-30,33.90999984741211,33.97999954223633,33.70000076293945,33.77000045776367,4271900,KDP,0,1,32.7014,32.7831,34.3309,Yin,0.0083,high-risk
13731,2023-08-31,33.7400016784668,33.88999938964844,33.59000015258789,33.650001525878906,5056200,KDP,0,1,32.7396,32.7673,34.3125,Yin,0.0089,high-risk
13732,2023-09-01,33.7599983215332,33.79999923706055,33.52000045776367,33.54999923706055,6084000,KDP,0,1,32.7722,32.7503,34.2975,Yin,0.0084,high-risk
13733,2023-09-05,33.52000045776367,33.58000183105469,32.810001373291016,33.04999923706055,7560700,KDP,0,1,32.8096,32.7287,34.2798,Yin,0.0235,high-risk
13734,2023-09-06,33.06999969482422,33.2599983215332,33.029998779296875,33.20000076293945,6900600,KDP,0,1,32.8512,32.7083,34.2624,Yang,0.007,high-risk
13735,2023-09-07,33.439998626708984,33.56999969482422,33.209999084472656,33.310001373291016,5628800,KDP,0,1,32.8924,32.6904,34.2447,Yin,0.0108,high-risk
13736,2023-09-08,33.34000015258789,33.470001220703125,33.20000076293945,33.36000061035156,5411200,KDP,0,1,32.9416,32.6701,34.2244,Yang,0.0081,high-risk
13737,2023-09-11,33.43000030517578,33.720001220703125,33.369998931884766,33.529998779296875,6079100,KDP,0,1,32.997,32.6515,34.2021,Yang,0.0105,high-risk
